District,Season,CropCategory,Crop,Year,Extent,Production
Ampara,Maha,Pulses,Black Gram,2010,27.0,21.0
Ampara,Maha,Pulses,Black Gram,2011,24.0,18.0
Ampara,Maha,Pulses,Black Gram,2012,24.0,19.0
Ampara,Maha,Pulses,Black Gram,2013,26.0,20.0
Ampara,Maha,Pulses,Black Gram,2014,27.0,21.0
Ampara,Maha,Pulses,Black Gram,2015,8.0,6.0
Ampara,Maha,Pulses,Black Gram,2016,13.0,9.0
Ampara,Maha,Pulses,Black Gram,2017,0.0,0.0
Ampara,Maha,Pulses,Black Gram,2018,3.0,2.0
Ampara,Maha,Pulses,Black Gram,2019,3.0,2.0
Ampara,Maha,Pulses,Black Gram,2020,3.0,2.0
Ampara,Maha,Pulses,Black Gram,2021,10.2,6.1
Ampara,Maha,Pulses,Black Gram,2022,125.6,94.2
Ampara,Maha,Pulses,Black Gram,2023,24.4,31.7
Ampara,Maha,Pulses,Black Gram,2024,72.7,419.7
Ampara,Maha,Pulses,Black Gram,2025,48.6,30.4
Ampara,Yala,Pulses,Black Gram,2001,3.0,3.0
Ampara,Yala,Pulses,Black Gram,2002,3.0,3.0
Ampara,Yala,Pulses,Black Gram,2003,1.0,1.0
Ampara,Yala,Pulses,Black Gram,2004,3.0,3.0
Ampara,Yala,Pulses,Black Gram,2005,2.0,1.0
Ampara,Yala,Pulses,Black Gram,2006,3.0,3.0
Ampara,Yala,Pulses,Black Gram,2007,18.0,16.0
Ampara,Yala,Pulses,Black Gram,2008,35.0,35.0
Ampara,Yala,Pulses,Black Gram,2009,3.0,3.0
Ampara,Yala,Pulses,Black Gram,2010,0.0,0.0
Ampara,Yala,Pulses,Black Gram,2011,2.0,3.0
Ampara,Yala,Pulses,Black Gram,2012,5.0,7.0
Ampara,Yala,Pulses,Black Gram,2013,7.0,10.0
Ampara,Yala,Pulses,Black Gram,2014,0.0,0.0
Ampara,Yala,Pulses,Black Gram,2015,1.0,1.0
Ampara,Yala,Pulses,Black Gram,2016,1.0,1.0
Ampara,Yala,Pulses,Black Gram,2017,3.0,2.0
Ampara,Yala,Pulses,Black Gram,2018,1.0,1.0
Ampara,Yala,Pulses,Black Gram,2019,3.0,3.0
Ampara,Yala,Pulses,Black Gram,2020,7.5,7.5
Ampara,Yala,Pulses,Black Gram,2021,10.1,5.0
Ampara,Yala,Pulses,Black Gram,2022,24.2,12.0
Ampara,Yala,Pulses,Black Gram,2023,16.9,8.4
Ampara,Yala,Pulses,Black Gram,2024,17.0,14.7
Ampara,Yala,Pulses,Black Gram,2025,17.0,14.7
Ampara,Maha,Up Country Vegetable,Cabbage,2001,1.0,4.0
Ampara,Maha,Up Country Vegetable,Cabbage,2002,1.0,4.0
Ampara,Maha,Up Country Vegetable,Cabbage,2003,0.0,0.0
Ampara,Maha,Up Country Vegetable,Cabbage,2004,0.0,0.0
Ampara,Maha,Up Country Vegetable,Cabbage,2005,0.0,0.0
Ampara,Maha,Up Country Vegetable,Cabbage,2006,13.0,149.0
Ampara,Maha,Up Country Vegetable,Cabbage,2007,0.0,0.0
Ampara,Maha,Up Country Vegetable,Cabbage,2008,3.0,17.0
Ampara,Maha,Up Country Vegetable,Cabbage,2009,3.0,26.0
Ampara,Maha,Up Country Vegetable,Cabbage,2010,0.0,0.0
Ampara,Maha,Up Country Vegetable,Cabbage,2011,0.0,0.0
Ampara,Maha,Up Country Vegetable,Cabbage,2012,0.0,0.0
Ampara,Maha,Up Country Vegetable,Cabbage,2013,0.0,0.0
Ampara,Maha,Up Country Vegetable,Cabbage,2014,0.0,0.0
Ampara,Maha,Up Country Vegetable,Cabbage,2015,0.0,0.0
Ampara,Maha,Up Country Vegetable,Cabbage,2016,0.0,0.0
Ampara,Maha,Up Country Vegetable,Cabbage,2017,1.0,6.0
Ampara,Maha,Up Country Vegetable,Cabbage,2018,0.0,0.0
Ampara,Maha,Up Country Vegetable,Cabbage,2019,0.0,0.0
Ampara,Maha,Up Country Vegetable,Cabbage,2020,0.0,0.0
Ampara,Maha,Up Country Vegetable,Cabbage,2021,0.0,0.0
Ampara,Maha,Up Country Vegetable,Cabbage,2022,0.0,0.0
Ampara,Maha,Up Country Vegetable,Cabbage,2023,0.0,0.0
Ampara,Maha,Up Country Vegetable,Cabbage,2024,0.0,0.0
Ampara,Maha,Up Country Vegetable,Cabbage,2025,0.0,0.0
Ampara,Yala,Up Country Vegetable,Cabbage,2001,0.0,0.0
Ampara,Yala,Up Country Vegetable,Cabbage,2002,0.0,0.0
Ampara,Yala,Up Country Vegetable,Cabbage,2003,0.0,0.0
Ampara,Yala,Up Country Vegetable,Cabbage,2004,0.0,0.0
Ampara,Yala,Up Country Vegetable,Cabbage,2005,0.0,0.0
Ampara,Yala,Up Country Vegetable,Cabbage,2006,0.0,0.0
Ampara,Yala,Up Country Vegetable,Cabbage,2007,0.0,0.0
Ampara,Yala,Up Country Vegetable,Cabbage,2008,0.0,0.0
Ampara,Yala,Up Country Vegetable,Cabbage,2009,0.0,0.0
Ampara,Yala,Up Country Vegetable,Cabbage,2010,0.0,0.0
Ampara,Yala,Up Country Vegetable,Cabbage,2011,0.0,0.0
Ampara,Yala,Up Country Vegetable,Cabbage,2012,0.0,0.0
Ampara,Yala,Up Country Vegetable,Cabbage,2013,0.0,0.0
Ampara,Yala,Up Country Vegetable,Cabbage,2014,0.0,0.0
Ampara,Yala,Up Country Vegetable,Cabbage,2015,0.0,0.0
Ampara,Yala,Up Country Vegetable,Cabbage,2016,0.0,0.0
Ampara,Yala,Up Country Vegetable,Cabbage,2017,2.0,4.0
Ampara,Yala,Up Country Vegetable,Cabbage,2018,0.0,0.0
Ampara,Yala,Up Country Vegetable,Cabbage,2019,0.0,0.0
Ampara,Yala,Up Country Vegetable,Cabbage,2020,0.0,0.0
Ampara,Yala,Up Country Vegetable,Cabbage,2021,0.0,0.0
Ampara,Yala,Up Country Vegetable,Cabbage,2022,0.0,0.0
Ampara,Yala,Up Country Vegetable,Cabbage,2023,0.1,3.0
Ampara,Yala,Up Country Vegetable,Cabbage,2024,0.0,0.0
Ampara,Yala,Up Country Vegetable,Cabbage,2025,0.0,0.0
Ampara,Maha,Up Country Vegetable,Capsicum,2001,5.0,38.0
Ampara,Maha,Up Country Vegetable,Capsicum,2002,7.0,54.0
Ampara,Maha,Up Country Vegetable,Capsicum,2003,9.0,71.0
Ampara,Maha,Up Country Vegetable,Capsicum,2004,12.0,85.0
Ampara,Maha,Up Country Vegetable,Capsicum,2005,11.0,75.0
Ampara,Maha,Up Country Vegetable,Capsicum,2006,12.0,82.0
Ampara,Maha,Up Country Vegetable,Capsicum,2007,13.0,55.0
Ampara,Maha,Up Country Vegetable,Capsicum,2008,24.0,95.0
Ampara,Maha,Up Country Vegetable,Capsicum,2009,30.0,66.0
Ampara,Maha,Up Country Vegetable,Capsicum,2010,12.0,81.0
Ampara,Maha,Up Country Vegetable,Capsicum,2011,10.0,33.0
Ampara,Maha,Up Country Vegetable,Capsicum,2012,16.0,89.0
Ampara,Maha,Up Country Vegetable,Capsicum,2013,16.0,94.0
Ampara,Maha,Up Country Vegetable,Capsicum,2014,18.0,103.0
Ampara,Maha,Up Country Vegetable,Capsicum,2015,7.0,40.0
Ampara,Maha,Up Country Vegetable,Capsicum,2016,7.0,48.0
Ampara,Maha,Up Country Vegetable,Capsicum,2017,15.0,80.0
Ampara,Maha,Up Country Vegetable,Capsicum,2018,20.0,120.0
Ampara,Maha,Up Country Vegetable,Capsicum,2019,33.0,404.0
Ampara,Maha,Up Country Vegetable,Capsicum,2020,35.0,389.0
Ampara,Maha,Up Country Vegetable,Capsicum,2021,33.3,280.6
Ampara,Maha,Up Country Vegetable,Capsicum,2022,57.4,964.7
Ampara,Maha,Up Country Vegetable,Capsicum,2023,46.6,534.9
Ampara,Maha,Up Country Vegetable,Capsicum,2024,36.6,438.2
Ampara,Maha,Up Country Vegetable,Capsicum,2025,34.7,245.3
Ampara,Yala,Up Country Vegetable,Capsicum,2001,8.0,43.0
Ampara,Yala,Up Country Vegetable,Capsicum,2002,6.0,31.0
Ampara,Yala,Up Country Vegetable,Capsicum,2003,1.0,7.0
Ampara,Yala,Up Country Vegetable,Capsicum,2004,1.0,7.0
Ampara,Yala,Up Country Vegetable,Capsicum,2005,7.0,32.65
Ampara,Yala,Up Country Vegetable,Capsicum,2006,7.0,32.65
Ampara,Yala,Up Country Vegetable,Capsicum,2007,9.0,34.0
Ampara,Yala,Up Country Vegetable,Capsicum,2008,7.0,30.0
Ampara,Yala,Up Country Vegetable,Capsicum,2009,7.0,32.65
Ampara,Yala,Up Country Vegetable,Capsicum,2010,4.0,9.0
Ampara,Yala,Up Country Vegetable,Capsicum,2011,6.0,15.0
Ampara,Yala,Up Country Vegetable,Capsicum,2012,14.0,37.0
Ampara,Yala,Up Country Vegetable,Capsicum,2013,16.0,133.0
Ampara,Yala,Up Country Vegetable,Capsicum,2014,4.0,47.0
Ampara,Yala,Up Country Vegetable,Capsicum,2015,7.0,76.0
Ampara,Yala,Up Country Vegetable,Capsicum,2016,13.0,158.0
Ampara,Yala,Up Country Vegetable,Capsicum,2017,10.0,68.0
Ampara,Yala,Up Country Vegetable,Capsicum,2018,5.0,32.0
Ampara,Yala,Up Country Vegetable,Capsicum,2019,2.0,10.0
Ampara,Yala,Up Country Vegetable,Capsicum,2020,3.0,15.3
Ampara,Yala,Up Country Vegetable,Capsicum,2021,1.7,5.9
Ampara,Yala,Up Country Vegetable,Capsicum,2022,15.0,23.9
Ampara,Yala,Up Country Vegetable,Capsicum,2023,17.4,33.3
Ampara,Yala,Up Country Vegetable,Capsicum,2024,14.7,266.1
Ampara,Yala,Up Country Vegetable,Capsicum,2025,14.1,178.6
Ampara,Maha,Minor Export,Cardamoms,2001,0.0,0.0
Ampara,Maha,Minor Export,Cardamoms,2002,0.0,0.0
Ampara,Maha,Minor Export,Cardamoms,2003,0.0,0.0
Ampara,Maha,Minor Export,Cardamoms,2004,0.0,0.0
Ampara,Maha,Minor Export,Cardamoms,2005,0.0,0.0
Ampara,Maha,Minor Export,Cardamoms,2006,0.0,0.0
Ampara,Maha,Minor Export,Cardamoms,2007,0.0,13.4
Ampara,Maha,Minor Export,Cardamoms,2008,0.0,0.0
Ampara,Yala,Minor Export,Cardamoms,2001,0.0,0.0
Ampara,Yala,Minor Export,Cardamoms,2002,0.0,0.0
Ampara,Yala,Minor Export,Cardamoms,2003,0.0,0.0
Ampara,Yala,Minor Export,Cardamoms,2004,0.0,0.0
Ampara,Yala,Minor Export,Cardamoms,2005,0.0,0.0
Ampara,Yala,Minor Export,Cardamoms,2006,0.0,0.0
Ampara,Yala,Minor Export,Cardamoms,2007,0.0,0.0
Ampara,Yala,Minor Export,Cardamoms,2008,0.0,0.0
Ampara,Maha,Up Country Vegetable,Carrot,2001,0.0,0.0
Ampara,Maha,Up Country Vegetable,Carrot,2002,0.0,0.0
Ampara,Maha,Up Country Vegetable,Carrot,2003,0.0,0.0
Ampara,Maha,Up Country Vegetable,Carrot,2004,0.0,0.0
Ampara,Maha,Up Country Vegetable,Carrot,2005,0.0,0.0
Ampara,Maha,Up Country Vegetable,Carrot,2006,0.0,0.0
Ampara,Maha,Up Country Vegetable,Carrot,2007,0.0,0.0
Ampara,Maha,Up Country Vegetable,Carrot,2008,0.0,0.0
Ampara,Maha,Up Country Vegetable,Carrot,2009,1.0,10.0
Ampara,Maha,Up Country Vegetable,Carrot,2010,0.0,0.0
Ampara,Maha,Up Country Vegetable,Carrot,2011,0.0,0.0
Ampara,Maha,Up Country Vegetable,Carrot,2012,0.0,0.0
Ampara,Maha,Up Country Vegetable,Carrot,2013,0.0,0.0
Ampara,Maha,Up Country Vegetable,Carrot,2014,0.0,0.0
Ampara,Maha,Up Country Vegetable,Carrot,2015,0.0,0.0
Ampara,Maha,Up Country Vegetable,Carrot,2016,0.0,0.0
Ampara,Maha,Up Country Vegetable,Carrot,2017,0.0,0.0
Ampara,Maha,Up Country Vegetable,Carrot,2018,0.0,0.0
Ampara,Maha,Up Country Vegetable,Carrot,2019,0.0,0.0
Ampara,Maha,Up Country Vegetable,Carrot,2020,0.0,0.0
Ampara,Maha,Up Country Vegetable,Carrot,2021,0.0,0.0
Ampara,Maha,Up Country Vegetable,Carrot,2022,0.0,0.0
Ampara,Maha,Up Country Vegetable,Carrot,2023,0.0,0.0
Ampara,Maha,Up Country Vegetable,Carrot,2024,0.0,0.0
Ampara,Maha,Up Country Vegetable,Carrot,2025,0.0,0.0
Ampara,Yala,Up Country Vegetable,Carrot,2001,0.0,0.0
Ampara,Yala,Up Country Vegetable,Carrot,2002,0.0,0.0
Ampara,Yala,Up Country Vegetable,Carrot,2003,0.0,0.0
Ampara,Yala,Up Country Vegetable,Carrot,2004,0.0,0.0
Ampara,Yala,Up Country Vegetable,Carrot,2005,0.0,0.0
Ampara,Yala,Up Country Vegetable,Carrot,2006,0.0,0.0
Ampara,Yala,Up Country Vegetable,Carrot,2007,0.0,0.0
Ampara,Yala,Up Country Vegetable,Carrot,2008,0.0,0.0
Ampara,Yala,Up Country Vegetable,Carrot,2009,0.0,0.0
Ampara,Yala,Up Country Vegetable,Carrot,2010,0.0,0.0
Ampara,Yala,Up Country Vegetable,Carrot,2011,0.0,0.0
Ampara,Yala,Up Country Vegetable,Carrot,2012,0.0,0.0
Ampara,Yala,Up Country Vegetable,Carrot,2013,0.0,0.0
Ampara,Yala,Up Country Vegetable,Carrot,2014,0.0,0.0
Ampara,Yala,Up Country Vegetable,Carrot,2015,0.0,0.0
Ampara,Yala,Up Country Vegetable,Carrot,2016,0.0,0.0
Ampara,Yala,Up Country Vegetable,Carrot,2017,0.0,0.0
Ampara,Yala,Up Country Vegetable,Carrot,2018,0.0,0.0
Ampara,Yala,Up Country Vegetable,Carrot,2019,0.0,0.0
Ampara,Yala,Up Country Vegetable,Carrot,2020,0.0,0.0
Ampara,Yala,Up Country Vegetable,Carrot,2021,0.0,0.0
Ampara,Yala,Up Country Vegetable,Carrot,2022,0.0,0.0
Ampara,Yala,Up Country Vegetable,Carrot,2023,0.0,0.0
Ampara,Yala,Up Country Vegetable,Carrot,2024,0.0,0.0
Ampara,Yala,Up Country Vegetable,Carrot,2025,0.0,0.0
Ampara,Maha,Minor Export,Cashew,2001,74.0,448.0
Ampara,Maha,Minor Export,Cashew,2002,56.0,610.0
Ampara,Maha,Minor Export,Cashew,2003,119.0,585.0
Ampara,Maha,Minor Export,Cashew,2004,124.0,747.0
Ampara,Maha,Minor Export,Cashew,2005,507.0,644.0
Ampara,Maha,Minor Export,Cashew,2006,31509.0,583.0
Ampara,Maha,Minor Export,Cashew,2007,7287.2,582.0
Ampara,Maha,Minor Export,Cashew,2008,76500.0,1003.6
Ampara,Yala,Minor Export,Cashew,2001,283.0,68.0
Ampara,Yala,Minor Export,Cashew,2002,419.0,56.0
Ampara,Yala,Minor Export,Cashew,2003,612.0,169.0
Ampara,Yala,Minor Export,Cashew,2004,644.0,248.0
Ampara,Yala,Minor Export,Cashew,2005,648.0,49828.0
Ampara,Yala,Minor Export,Cashew,2006,676.0,44299.0
Ampara,Yala,Minor Export,Cashew,2007,584.4,3877.4
Ampara,Yala,Minor Export,Cashew,2008,599.9,23923.3
Ampara,Maha,Roots and Tubers,Cassava,2001,1334.0,10215.0
Ampara,Maha,Roots and Tubers,Cassava,2002,1015.0,7996.0
Ampara,Maha,Roots and Tubers,Cassava,2003,1038.0,8185.0
Ampara,Maha,Roots and Tubers,Cassava,2004,748.0,5852.0
Ampara,Maha,Roots and Tubers,Cassava,2005,532.0,4190.0
Ampara,Maha,Roots and Tubers,Cassava,2006,632.0,4979.0
Ampara,Maha,Roots and Tubers,Cassava,2007,597.0,4784.0
Ampara,Maha,Roots and Tubers,Cassava,2008,589.0,4424.0
Ampara,Maha,Roots and Tubers,Cassava,2009,623.0,4698.0
Ampara,Maha,Roots and Tubers,Cassava,2010,587.0,5470.0
Ampara,Maha,Roots and Tubers,Cassava,2011,551.0,9371.0
Ampara,Maha,Roots and Tubers,Cassava,2012,462.0,8463.0
Ampara,Maha,Roots and Tubers,Cassava,2013,485.0,8886.0
Ampara,Maha,Roots and Tubers,Cassava,2014,509.0,9331.0
Ampara,Maha,Roots and Tubers,Cassava,2015,388.0,13385.0
Ampara,Maha,Roots and Tubers,Cassava,2016,378.0,13485.0
Ampara,Maha,Roots and Tubers,Cassava,2017,2045.0,9557.0
Ampara,Maha,Roots and Tubers,Cassava,2018,440.0,12850.0
Ampara,Maha,Roots and Tubers,Cassava,2019,542.0,15755.0
Ampara,Maha,Roots and Tubers,Cassava,2020,523.0,15212.0
Ampara,Maha,Roots and Tubers,Cassava,2021,443.2,12522.7
Ampara,Maha,Roots and Tubers,Cassava,2022,453.4,9084.3
Ampara,Maha,Roots and Tubers,Cassava,2023,575.2,10269.4
Ampara,Maha,Roots and Tubers,Cassava,2024,416.6,8627.7
Ampara,Maha,Roots and Tubers,Cassava,2025,460.1,5208.2
Ampara,Yala,Roots and Tubers,Cassava,2001,485.0,4483.0
Ampara,Yala,Roots and Tubers,Cassava,2002,442.0,2909.0
Ampara,Yala,Roots and Tubers,Cassava,2003,393.0,2819.0
Ampara,Yala,Roots and Tubers,Cassava,2004,364.0,2646.0
Ampara,Yala,Roots and Tubers,Cassava,2005,288.0,1947.0
Ampara,Yala,Roots and Tubers,Cassava,2006,303.0,2048.0
Ampara,Yala,Roots and Tubers,Cassava,2007,300.0,1904.0
Ampara,Yala,Roots and Tubers,Cassava,2008,369.0,3279.0
Ampara,Yala,Roots and Tubers,Cassava,2009,291.5,4354.65
Ampara,Yala,Roots and Tubers,Cassava,2010,265.0,2459.0
Ampara,Yala,Roots and Tubers,Cassava,2011,272.0,4422.0
Ampara,Yala,Roots and Tubers,Cassava,2012,372.0,7774.0
Ampara,Yala,Roots and Tubers,Cassava,2013,367.0,9374.0
Ampara,Yala,Roots and Tubers,Cassava,2014,295.0,8435.0
Ampara,Yala,Roots and Tubers,Cassava,2015,236.0,7501.0
Ampara,Yala,Roots and Tubers,Cassava,2016,346.0,10795.0
Ampara,Yala,Roots and Tubers,Cassava,2017,311.0,9169.0
Ampara,Yala,Roots and Tubers,Cassava,2018,208.0,4459.0
Ampara,Yala,Roots and Tubers,Cassava,2019,208.0,4675.0
Ampara,Yala,Roots and Tubers,Cassava,2020,230.8,5197.9
Ampara,Yala,Roots and Tubers,Cassava,2021,155.2,3549.4
Ampara,Yala,Roots and Tubers,Cassava,2022,191.0,3863.0
Ampara,Yala,Roots and Tubers,Cassava,2023,191.0,3863.0
Ampara,Yala,Roots and Tubers,Cassava,2024,230.9,5533.7
Ampara,Yala,Roots and Tubers,Cassava,2025,228.0,4287.3
Ampara,Maha,Other,Chillies (Green),2001,559.0,982.0
Ampara,Maha,Other,Chillies (Green),2002,455.0,784.0
Ampara,Maha,Other,Chillies (Green),2003,471.0,819.0
Ampara,Maha,Other,Chillies (Green),2004,416.0,780.0
Ampara,Maha,Other,Chillies (Green),2005,262.0,522.0
Ampara,Maha,Other,Chillies (Green),2006,275.0,526.0
Ampara,Maha,Other,Chillies (Green),2007,253.0,813.0
Ampara,Maha,Other,Chillies (Green),2008,349.0,1059.0
Ampara,Maha,Other,Chillies (Green),2009,314.0,1006.0
Ampara,Maha,Other,Chillies (Green),2010,367.0,804.0
Ampara,Maha,Other,Chillies (Green),2011,267.0,537.0
Ampara,Maha,Other,Chillies (Green),2012,196.0,514.0
Ampara,Maha,Other,Chillies (Green),2013,206.0,540.0
Ampara,Maha,Other,Chillies (Green),2014,216.0,567.0
Ampara,Maha,Other,Chillies (Green),2015,218.0,605.0
Ampara,Maha,Other,Chillies (Green),2016,216.0,583.0
Ampara,Maha,Other,Chillies (Green),2017,184.0,797.0
Ampara,Maha,Other,Chillies (Green),2018,246.0,618.0
Ampara,Maha,Other,Chillies (Green),2019,272.0,996.0
Ampara,Maha,Other,Chillies (Green),2020,272.0,1024.0
Ampara,Maha,Other,Chillies (Green),2021,269.0,1012.1
Ampara,Maha,Other,Chillies (Green),2022,258.9,1654.5
Ampara,Maha,Other,Chillies (Green),2023,298.1,1663.5
Ampara,Maha,Other,Chillies (Green),2024,219.2,1344.8
Ampara,Maha,Other,Chillies (Green),2025,220.2,712.4
Ampara,Yala,Other,Chillies (Green),2001,162.0,352.0
Ampara,Yala,Other,Chillies (Green),2002,169.0,371.0
Ampara,Yala,Other,Chillies (Green),2003,160.0,348.0
Ampara,Yala,Other,Chillies (Green),2004,144.0,312.0
Ampara,Yala,Other,Chillies (Green),2005,155.0,304.0
Ampara,Yala,Other,Chillies (Green),2006,121.0,245.0
Ampara,Yala,Other,Chillies (Green),2007,125.0,257.0
Ampara,Yala,Other,Chillies (Green),2008,108.0,208.0
Ampara,Yala,Other,Chillies (Green),2009,125.5,312.0
Ampara,Yala,Other,Chillies (Green),2010,85.0,223.0
Ampara,Yala,Other,Chillies (Green),2011,101.0,246.0
Ampara,Yala,Other,Chillies (Green),2012,126.0,288.0
Ampara,Yala,Other,Chillies (Green),2013,165.0,521.0
Ampara,Yala,Other,Chillies (Green),2014,924.0,362.0
Ampara,Yala,Other,Chillies (Green),2015,104.0,312.0
Ampara,Yala,Other,Chillies (Green),2016,217.0,562.0
Ampara,Yala,Other,Chillies (Green),2017,125.0,808.0
Ampara,Yala,Other,Chillies (Green),2018,105.0,273.0
Ampara,Yala,Other,Chillies (Green),2019,103.0,294.0
Ampara,Yala,Other,Chillies (Green),2020,103.9,298.6
Ampara,Yala,Other,Chillies (Green),2021,67.5,185.8
Ampara,Yala,Other,Chillies (Green),2022,131.9,346.2
Ampara,Yala,Other,Chillies (Green),2023,111.8,463.2
Ampara,Yala,Other,Chillies (Green),2024,148.8,924.2
Ampara,Yala,Other,Chillies (Green),2025,148.6,956.5
Ampara,Maha,Minor Export,Cinamon,2001,7.0,8.0
Ampara,Maha,Minor Export,Cinamon,2002,0.0,11.0
Ampara,Maha,Minor Export,Cinamon,2003,7.0,0.0
Ampara,Maha,Minor Export,Cinamon,2004,7.0,11.0
Ampara,Maha,Minor Export,Cinamon,2005,537.0,9.0
Ampara,Maha,Minor Export,Cinamon,2006,13.0,13.0
Ampara,Maha,Minor Export,Cinamon,2007,6.1,18.1
Ampara,Maha,Minor Export,Cinamon,2008,7.0,34.3
Ampara,Yala,Minor Export,Cinamon,2001,17.7,0.0
Ampara,Yala,Minor Export,Cinamon,2002,8.0,0.7
Ampara,Yala,Minor Export,Cinamon,2003,17.7,0.7
Ampara,Yala,Minor Export,Cinamon,2004,17.7,0.0
Ampara,Yala,Minor Export,Cinamon,2005,24.0,0.0
Ampara,Yala,Minor Export,Cinamon,2006,2.0,997.0
Ampara,Yala,Minor Export,Cinamon,2007,17.7,1.4
Ampara,Yala,Minor Export,Cinamon,2008,29.6,8.1
Ampara,Maha,Minor Export,Cloves,2001,0.0,0.0
Ampara,Maha,Minor Export,Cloves,2002,0.0,0.0
Ampara,Maha,Minor Export,Cloves,2003,0.0,0.0
Ampara,Maha,Minor Export,Cloves,2004,0.0,0.0
Ampara,Maha,Minor Export,Cloves,2005,0.0,0.0
Ampara,Maha,Minor Export,Cloves,2006,0.0,0.0
Ampara,Maha,Minor Export,Cloves,2007,0.0,0.0
Ampara,Maha,Minor Export,Cloves,2008,0.0,0.0
Ampara,Yala,Minor Export,Cloves,2001,0.0,0.0
Ampara,Yala,Minor Export,Cloves,2002,0.0,0.0
Ampara,Yala,Minor Export,Cloves,2003,0.0,0.0
Ampara,Yala,Minor Export,Cloves,2004,0.0,0.0
Ampara,Yala,Minor Export,Cloves,2005,0.0,0.0
Ampara,Yala,Minor Export,Cloves,2006,0.0,0.0
Ampara,Yala,Minor Export,Cloves,2007,0.0,0.0
Ampara,Yala,Minor Export,Cloves,2008,0.0,0.0
Ampara,Maha,Roots and Tubers,Coco Yam,2019,71.0,978.0
Ampara,Maha,Roots and Tubers,Coco Yam,2020,72.0,999.0
Ampara,Maha,Roots and Tubers,Coco Yam,2021,68.6,939.4
Ampara,Maha,Roots and Tubers,Coco Yam,2022,48.3,647.2
Ampara,Maha,Roots and Tubers,Coco Yam,2023,67.0,705.4
Ampara,Maha,Roots and Tubers,Coco Yam,2025,56.9,248.3
Ampara,Yala,Roots and Tubers,Coco Yam,2019,11.0,121.0
Ampara,Yala,Roots and Tubers,Coco Yam,2020,21.9,165.8
Ampara,Yala,Roots and Tubers,Coco Yam,2021,8.6,80.9
Ampara,Yala,Roots and Tubers,Coco Yam,2022,14.4,135.5
Ampara,Yala,Roots and Tubers,Coco Yam,2023,7.7,48.5
Ampara,Yala,Roots and Tubers,Coco Yam,2025,21.1,193.1
Ampara,Maha,Minor Export,Cocoa,2001,3.0,5.0
Ampara,Maha,Minor Export,Cocoa,2002,3.0,5.0
Ampara,Maha,Minor Export,Cocoa,2003,3.0,0.0
Ampara,Maha,Minor Export,Cocoa,2004,3.0,5.0
Ampara,Maha,Minor Export,Cocoa,2005,3.0,6.0
Ampara,Maha,Minor Export,Cocoa,2006,3.0,5.0
Ampara,Maha,Minor Export,Cocoa,2007,3.0,5.0
Ampara,Maha,Minor Export,Cocoa,2008,3.0,5.0
Ampara,Yala,Minor Export,Cocoa,2001,6.0,0.5
Ampara,Yala,Minor Export,Cocoa,2002,6.0,0.5
Ampara,Yala,Minor Export,Cocoa,2003,6.0,0.5
Ampara,Yala,Minor Export,Cocoa,2004,6.0,1.0
Ampara,Yala,Minor Export,Cocoa,2005,6.0,0.0
Ampara,Yala,Minor Export,Cocoa,2006,6.0,0.5
Ampara,Yala,Minor Export,Cocoa,2007,6.0,0.5
Ampara,Yala,Minor Export,Cocoa,2008,6.0,0.5
Ampara,Maha,Up Country Vegetable,Coli Flower,2013,0.0,0.0
Ampara,Maha,Up Country Vegetable,Coli Flower,2014,0.0,0.0
Ampara,Maha,Up Country Vegetable,Coli Flower,2015,0.0,0.0
Ampara,Maha,Up Country Vegetable,Coli Flower,2016,0.0,0.0
Ampara,Maha,Up Country Vegetable,Coli Flower,2017,0.0,0.0
Ampara,Maha,Up Country Vegetable,Coli Flower,2018,2.0,2.0
Ampara,Maha,Up Country Vegetable,Coli Flower,2019,0.0,0.0
Ampara,Maha,Up Country Vegetable,Coli Flower,2020,0.0,0.0
Ampara,Maha,Up Country Vegetable,Coli Flower,2021,0.0,0.0
Ampara,Maha,Up Country Vegetable,Coli Flower,2022,0.0,0.0
Ampara,Maha,Up Country Vegetable,Coli Flower,2023,0.0,0.0
Ampara,Maha,Up Country Vegetable,Coli Flower,2024,0.0,0.0
Ampara,Maha,Up Country Vegetable,Coli Flower,2025,0.0,0.0
Ampara,Yala,Up Country Vegetable,Coli Flower,2013,0.0,0.0
Ampara,Yala,Up Country Vegetable,Coli Flower,2014,0.0,0.0
Ampara,Yala,Up Country Vegetable,Coli Flower,2015,0.0,0.0
Ampara,Yala,Up Country Vegetable,Coli Flower,2016,0.0,0.0
Ampara,Yala,Up Country Vegetable,Coli Flower,2017,0.0,0.0
Ampara,Yala,Up Country Vegetable,Coli Flower,2018,0.0,0.0
Ampara,Yala,Up Country Vegetable,Coli Flower,2019,0.0,0.0
Ampara,Yala,Up Country Vegetable,Coli Flower,2020,0.0,0.0
Ampara,Yala,Up Country Vegetable,Coli Flower,2021,0.0,0.0
Ampara,Yala,Up Country Vegetable,Coli Flower,2022,0.0,0.0
Ampara,Yala,Up Country Vegetable,Coli Flower,2023,0.0,0.0
Ampara,Yala,Up Country Vegetable,Coli Flower,2024,0.0,0.0
Ampara,Yala,Up Country Vegetable,Coli Flower,2025,0.0,0.0
Ampara,Maha,Pulses,Cowpea,2001,1621.0,1495.0
Ampara,Maha,Pulses,Cowpea,2002,3096.0,2538.0
